tomato OrthoGene,arabidopsis OrthoGene,Orthogroup,tomato Symbol,arabidopsis Symbol
4081_0:001927,3702_0:004c4d,882512at3193,LOC101266406,AT4G14510
4081_0:003a52,3702_0:004c4d,882512at3193,LOC101267912,AT4G14510
4081_0:0047b9,3702_0:004c4d,882512at3193,LOC101244612,AT4G14510
4081_0:000f33,3702_0:004cd0,882512at3193,LOC101254358,AT4G29750
4081_0:001465,3702_0:004cd0,882512at3193,LOC101267759,AT4G29750
4081_0:001927,3702_0:004cd0,882512at3193,LOC101266406,AT4G29750
4081_0:003a52,3702_0:004cd0,882512at3193,LOC101267912,AT4G29750
4081_0:0047b9,3702_0:004cd0,882512at3193,LOC101244612,AT4G29750
4081_0:000f33,3702_0:0062bd,882512at3193,LOC101254358,AT5G16180
4081_0:001465,3702_0:0062bd,882512at3193,LOC101267759,AT5G16180
4081_0:001927,3702_0:0062bd,882512at3193,LOC101266406,AT5G16180
4081_0:003a52,3702_0:0062bd,882512at3193,LOC101267912,AT5G16180
4081_0:0047b9,3702_0:0062bd,882512at3193,LOC101244612,AT5G16180
4081_0:0007ba,3702_0:0035c5,882514at3193,LOC101258990,AT3G16700
4081_0:0007ba,3702_0:004ea4,882514at3193,LOC101258990,AT4G15940
4081_0:00172f,3702_0:005de9,882515at3193,LOC101260419,AT5G50310
4081_0:005a81,3702_0:002357,882519at3193,LOC101257622,AT2G41020
4081_0:005097,3702_0:0025b3,882526at3193,LOC101249690,AT2G44860
4081_0:002bd9,3702_0:001ea2,882531at3193,LOC101260533,AT2G46950
4081_0:002d6c,3702_0:001ea2,882531at3193,LOC101260816,AT2G46950
4081_0:002bd9,3702_0:0029c5,882531at3193,LOC101260533,AT2G46960
4081_0:002d6c,3702_0:0029c5,882531at3193,LOC101260816,AT2G46960
4081_0:0014c1,3702_0:0035a2,882545at3193,LOC101248354,AT3G01890
4081_0:001de8,3702_0:0035a2,882545at3193,LOC101264507,AT3G01890
4081_0:0014c1,3702_0:00585a,882545at3193,LOC101248354,AT5G14170
4081_0:001de8,3702_0:00585a,882545at3193,LOC101264507,AT5G14170
4081_0:003e83,3702_0:005221,882547at3193,FtsZ1,AT5G55280
4081_0:005820,3702_0:000593,882553at3193,LeSUT1,AT1G66570
4081_0:005820,3702_0:000ac2,882553at3193,LeSUT1,AT1G22710
4081_0:005820,3702_0:001231,882553at3193,LeSUT1,AT1G71880
4081_0:005820,3702_0:001b47,882553at3193,LeSUT1,AT1G71890
4081_0:005820,3702_0:002616,882553at3193,LeSUT1,AT2G14670
4081_0:005820,3702_0:005660,882553at3193,LeSUT1,AT5G43610
4081_0:005820,3702_0:006a42,882553at3193,LeSUT1,AT5G06170
4081_0:004736,3702_0:001c9c,882554at3193,LOC101260166,AT2G20280
4081_0:0011a0,3702_0:0007b9,882561at3193,LOC101254754,AT1G28250
4081_0:001885,3702_0:003dbc,882570at3193,LOC101246317,AT3G48890
4081_0:0035cd,3702_0:003dbc,882570at3193,LOC101266944,AT3G48890
4081_0:001885,3702_0:005e29,882570at3193,LOC101246317,AT5G52240
4081_0:0035cd,3702_0:005e29,882570at3193,LOC101266944,AT5G52240
4081_0:003f5e,3702_0:001ed5,882573at3193,LOC101257288,AT2G26140
4081_0:0057ca,3702_0:001ed5,882573at3193,LOC543882,AT2G26140
4081_0:0025d6,3702_0:005bf8,882585at3193,LOC101253991,AT5G04810
4081_0:005726,3702_0:005bf8,882585at3193,LOC101244922,AT5G04810
4081_0:002b67,3702_0:000329,882592at3193,LOC101245163,AT1G14150
4081_0:005364,3702_0:006067,882593at3193,LOC101263173,AT5G35220
4081_0:003ff4,3702_0:005157,882594at3193,LOC101264843,AT4G32140
4081_0:0020d9,3702_0:00007c,882597at3193,LOC101261914,AT1G09910
4081_0:002340,3702_0:00007c,882597at3193,LOC101262208,AT1G09910
4081_0:002446,3702_0:00007c,882597at3193,LOC101248195,AT1G09910
4081_0:00258f,3702_0:00007c,882597at3193,LOC101248481,AT1G09910
4081_0:00263f,3702_0:00007c,882597at3193,LOC101260927,AT1G09910
4081_0:00271b,3702_0:00007c,882597at3193,LOC101260634,AT1G09910
4081_0:002f69,3702_0:00007c,882597at3193,LOC101260438,AT1G09910
4081_0:00566a,3702_0:00007c,882597at3193,LOC101267191,AT1G09910
4081_0:005fb2,3702_0:00007c,882597at3193,LOC101250582,AT1G09910
4081_0:0020d9,3702_0:0016f4,882597at3193,LOC101261914,AT1G09890
4081_0:002340,3702_0:0016f4,882597at3193,LOC101262208,AT1G09890
4081_0:002446,3702_0:0016f4,882597at3193,LOC101248195,AT1G09890
4081_0:00258f,3702_0:0016f4,882597at3193,LOC101248481,AT1G09890
4081_0:00263f,3702_0:0016f4,882597at3193,LOC101260927,AT1G09890
4081_0:00271b,3702_0:0016f4,882597at3193,LOC101260634,AT1G09890
4081_0:002f69,3702_0:0016f4,882597at3193,LOC101260438,AT1G09890
4081_0:00566a,3702_0:0016f4,882597at3193,LOC101267191,AT1G09890
4081_0:005fb2,3702_0:0016f4,882597at3193,LOC101250582,AT1G09890
4081_0:0020d9,3702_0:002b03,882597at3193,LOC101261914,AT2G22620
4081_0:002340,3702_0:002b03,882597at3193,LOC101262208,AT2G22620
4081_0:002446,3702_0:002b03,882597at3193,LOC101248195,AT2G22620
4081_0:00258f,3702_0:002b03,882597at3193,LOC101248481,AT2G22620
4081_0:00263f,3702_0:002b03,882597at3193,LOC101260927,AT2G22620
4081_0:00271b,3702_0:002b03,882597at3193,LOC101260634,AT2G22620
4081_0:002f69,3702_0:002b03,882597at3193,LOC101260438,AT2G22620
4081_0:00566a,3702_0:002b03,882597at3193,LOC101267191,AT2G22620
4081_0:005fb2,3702_0:002b03,882597at3193,LOC101250582,AT2G22620
4081_0:0020d9,3702_0:004572,882597at3193,LOC101261914,AT4G24430
4081_0:002340,3702_0:004572,882597at3193,LOC101262208,AT4G24430
4081_0:002446,3702_0:004572,882597at3193,LOC101248195,AT4G24430
4081_0:00258f,3702_0:004572,882597at3193,LOC101248481,AT4G24430
4081_0:00263f,3702_0:004572,882597at3193,LOC101260927,AT4G24430
4081_0:00271b,3702_0:004572,882597at3193,LOC101260634,AT4G24430
4081_0:002f69,3702_0:004572,882597at3193,LOC101260438,AT4G24430
4081_0:00566a,3702_0:004572,882597at3193,LOC101267191,AT4G24430
4081_0:005fb2,3702_0:004572,882597at3193,LOC101250582,AT4G24430
4081_0:0023a6,3702_0:001f75,882621at3193,LOC101250495,AT2G21720
4081_0:002ad8,3702_0:001f75,882621at3193,LOC101244872,AT2G21720
4081_0:00285e,3702_0:006847,882633at3193,LOC101254681,AT5G47790
4081_0:002612,3702_0:000515,882637at3193,LOC101253079,AT1G65230
4081_0:001fe2,3702_0:005b78,882644at3193,FALSIFLORA,AT5G61850
4081_0:000b85,3702_0:00024d,882654at3193,CIP2b,AT1G08970
4081_0:001bb1,3702_0:00024d,882654at3193,LOC101247122,AT1G08970
4081_0:0031d0,3702_0:00024d,882654at3193,CIP2a,AT1G08970
4081_0:000b85,3702_0:000572,882654at3193,CIP2b,AT1G54830
4081_0:001bb1,3702_0:000572,882654at3193,LOC101247122,AT1G54830
4081_0:0031d0,3702_0:000572,882654at3193,CIP2a,AT1G54830
4081_0:000b85,3702_0:002d6f,882654at3193,CIP2b,AT3G48590
4081_0:001bb1,3702_0:002d6f,882654at3193,LOC101247122,AT3G48590
4081_0:0031d0,3702_0:002d6f,882654at3193,CIP2a,AT3G48590
4081_0:000b85,3702_0:0060f1,882654at3193,CIP2b,AT5G63470
4081_0:001bb1,3702_0:0060f1,882654at3193,LOC101247122,AT5G63470
4081_0:0031d0,3702_0:0060f1,882654at3193,CIP2a,AT5G63470
4081_0:0042ac,3702_0:005ac1,882656at3193,LOC101245870,AT5G47180
4081_0:00453a,3702_0:005ac1,882656at3193,LOC101260955,AT5G47180
4081_0:001db8,3702_0:006253,882657at3193,LOC101246222,AT5G67290
4081_0:004a63,3702_0:0022ac,882677at3193,LOC101259186,AT2G04630
4081_0:004a63,3702_0:0069f7,882677at3193,LOC101259186,AT5G51940
4081_0:003e17,3702_0:00226f,882683at3193,LOC101263333,AT2G14830
4081_0:005ec3,3702_0:00226f,882683at3193,LOC101254875,AT2G14830
4081_0:00635d,3702_0:006aee,882695at3193,ndhE,ndhE
4081_0:001f4f,3702_0:00372e,882696at3193,LOC101256471,AT3G21290
4081_0:002449,3702_0:001332,882697at3193,LOC101266024,AT1G58280
4081_0:002449,3702_0:001acb,882697at3193,LOC101266024,AT1G09935
4081_0:002449,3702_0:002011,882697at3193,LOC101266024,AT2G17280
4081_0:002449,3702_0:005622,882697at3193,LOC101266024,AT5G64460
4081_0:001f1e,3702_0:00349d,882700at3193,LOC101251259,AT3G48990
4081_0:0035c0,3702_0:00349d,882700at3193,LOC101265548,AT3G48990
4081_0:00033a,3702_0:00041a,882708at3193,LOC101267564,AT1G09730
4081_0:0057a0,3702_0:00041a,882708at3193,LOC101262374,AT1G09730
4081_0:00033a,3702_0:004d03,882708at3193,LOC101267564,AT4G33620
4081_0:0057a0,3702_0:004d03,882708at3193,LOC101262374,AT4G33620
4081_0:005eb2,3702_0:0063d6,882720at3193,LOC101264702,AT5G20170
4081_0:00198e,3702_0:0002b8,882737at3193,LOC101248569,AT1G24130
4081_0:0021c3,3702_0:0002b8,882737at3193,LOC101260421,AT1G24130
4081_0:0029ae,3702_0:0002b8,882737at3193,LOC101249728,AT1G24130
4081_0:002dcf,3702_0:0002b8,882737at3193,LOC101267889,AT1G24130
4081_0:00198e,3702_0:000a42,882737at3193,LOC101248569,AT1G24530
4081_0:0021c3,3702_0:000a42,882737at3193,LOC101260421,AT1G24530
4081_0:0029ae,3702_0:000a42,882737at3193,LOC101249728,AT1G24530
4081_0:002dcf,3702_0:000a42,882737at3193,LOC101267889,AT1G24530
4081_0:00198e,3702_0:0065d6,882737at3193,LOC101248569,AT5G50120
4081_0:0021c3,3702_0:0065d6,882737at3193,LOC101260421,AT5G50120
4081_0:0029ae,3702_0:0065d6,882737at3193,LOC101249728,AT5G50120
4081_0:002dcf,3702_0:0065d6,882737at3193,LOC101267889,AT5G50120
4081_0:0036ab,3702_0:004f17,882740at3193,LOC101259847,AT4G27790
4081_0:003b36,3702_0:005053,882745at3193,LOC101247638,AT4G18520
4081_0:000c73,3702_0:0010d7,882755at3193,LOC101246782,AT1G62305
4081_0:0011a7,3702_0:0010d7,882755at3193,LOC101257325,AT1G62305
4081_0:000c73,3702_0:001663,882755at3193,LOC101246782,AT1G11940
4081_0:0011a7,3702_0:001663,882755at3193,LOC101257325,AT1G11940
4081_0:000c73,3702_0:00582a,882755at3193,LOC101246782,AT5G14550
4081_0:0011a7,3702_0:00582a,882755at3193,LOC101257325,AT5G14550
4081_0:000246,3702_0:000c6e,882763at3193,LOC101263937,AT1G01840
4081_0:001fe4,3702_0:006499,882768at3193,LOC101261993,AT5G06610
4081_0:00115e,3702_0:002e9f,882770at3193,LOC101254447,AT3G27420
4081_0:00115e,3702_0:0060cf,882770at3193,LOC101254447,AT5G40600
4081_0:002e96,3702_0:0050f7,882781at3193,LOC101245062,AT4G38490
4081_0:0013ac,3702_0:005e85,882784at3193,LOC101268333,AT5G14140
4081_0:0030d2,3702_0:001482,882787at3193,LOC101267534,AT1G73885
4081_0:002009,3702_0:0002bc,882802at3193,Stig1,AT1G53130
4081_0:002009,3702_0:00197b,882802at3193,Stig1,AT1G50650
4081_0:002009,3702_0:001a93,882802at3193,Stig1,AT1G11925
4081_0:00373c,3702_0:004e3f,882807at3193,LOC101258869,AT4G19540
4081_0:002e88,3702_0:0003d4,882813at3193,LOC101258862,AT1G07160
4081_0:003017,3702_0:0003d4,882813at3193,LOC101267711,AT1G07160
4081_0:003581,3702_0:0003d4,882813at3193,LOC101256099,AT1G07160
4081_0:002e88,3702_0:001d60,882813at3193,LOC101258862,AT2G30020
4081_0:003017,3702_0:001d60,882813at3193,LOC101267711,AT2G30020
4081_0:003581,3702_0:001d60,882813at3193,LOC101256099,AT2G30020
4081_0:002e88,3702_0:002890,882813at3193,LOC101258862,AT2G05050
4081_0:003017,3702_0:002890,882813at3193,LOC101267711,AT2G05050
4081_0:003581,3702_0:002890,882813at3193,LOC101256099,AT2G05050
4081_0:002e88,3702_0:004168,882813at3193,LOC101258862,AT3G27140
4081_0:003017,3702_0:004168,882813at3193,LOC101267711,AT3G27140
4081_0:003581,3702_0:004168,882813at3193,LOC101256099,AT3G27140
4081_0:002e88,3702_0:004c0c,882813at3193,LOC101258862,AT4G08260
4081_0:003017,3702_0:004c0c,882813at3193,LOC101267711,AT4G08260
4081_0:003581,3702_0:004c0c,882813at3193,LOC101256099,AT4G08260
4081_0:000693,3702_0:001693,882815at3193,LOC112941069,AT1G12330
4081_0:000772,3702_0:001693,882815at3193,LOC101266150,AT1G12330
4081_0:000b4c,3702_0:001693,882815at3193,LOC101252211,AT1G12330
4081_0:00414c,3702_0:001693,882815at3193,LOC101263443,AT1G12330
4081_0:000693,3702_0:006323,882815at3193,LOC112941069,AT5G12900
4081_0:000772,3702_0:006323,882815at3193,LOC101266150,AT5G12900
4081_0:000b4c,3702_0:006323,882815at3193,LOC101252211,AT5G12900
4081_0:00414c,3702_0:006323,882815at3193,LOC101263443,AT5G12900
4081_0:001545,3702_0:005612,882818at3193,CSN3,AT5G14250
4081_0:003500,3702_0:003fd1,882823at3193,LOC101260649,AT3G12380
4081_0:000e1e,3702_0:001bd1,882826at3193,LOC101244724,AT2G02150
4081_0:0057f4,3702_0:002f25,882828at3193,LOC101251251,AT3G24570
4081_0:0011c4,3702_0:001562,882829at3193,LOC101247579,AT1G11360
4081_0:001b06,3702_0:001562,882829at3193,LOC101265203,AT1G11360
4081_0:003b8a,3702_0:001562,882829at3193,LOC101265561,AT1G11360
4081_0:005232,3702_0:001562,882829at3193,LOC101247371,AT1G11360
4081_0:0011c4,3702_0:004f1c,882829at3193,LOC101247579,AT4G27320
4081_0:001b06,3702_0:004f1c,882829at3193,LOC101265203,AT4G27320
4081_0:003b8a,3702_0:004f1c,882829at3193,LOC101265561,AT4G27320
4081_0:005232,3702_0:004f1c,882829at3193,LOC101247371,AT4G27320
4081_0:0011c4,3702_0:005c59,882829at3193,LOC101247579,AT5G54430
4081_0:001b06,3702_0:005c59,882829at3193,LOC101265203,AT5G54430
4081_0:003b8a,3702_0:005c59,882829at3193,LOC101265561,AT5G54430
4081_0:005232,3702_0:005c59,882829at3193,LOC101247371,AT5G54430
4081_0:001da1,3702_0:003e86,882838at3193,PHO1a,AT3G47390
4081_0:002a84,3702_0:003e86,882838at3193,LOC101248295,AT3G47390
4081_0:000cdb,3702_0:000ec0,882847at3193,LOC104645727,AT1G66890
4081_0:001cb3,3702_0:000ec0,882847at3193,LOC101258532,AT1G66890
4081_0:000cdb,3702_0:001034,882847at3193,LOC104645727,AT1G68430
4081_0:001cb3,3702_0:001034,882847at3193,LOC101258532,AT1G68430
4081_0:000cdb,3702_0:005337,882847at3193,LOC104645727,AT5G16200
4081_0:001cb3,3702_0:005337,882847at3193,LOC101258532,AT5G16200
4081_0:0018a1,3702_0:001ff4,882875at3193,LOC101267296,AT2G29350
4081_0:001df0,3702_0:001ff4,882875at3193,LOC101267590,AT2G29350
4081_0:00257e,3702_0:001ff4,882875at3193,LOC101263402,AT2G29350
4081_0:003567,3702_0:001ff4,882875at3193,LOC101258959,AT2G29350
4081_0:003595,3702_0:001ff4,882875at3193,LOC101246937,AT2G29350
4081_0:00361c,3702_0:001ff4,882875at3193,LOC101246642,AT2G29350
4081_0:004c36,3702_0:001ff4,882875at3193,LOC101251506,AT2G29350
4081_0:004c5c,3702_0:001ff4,882875at3193,LOC101254516,AT2G29350
4081_0:0053fe,3702_0:001ff4,882875at3193,LOC101265978,AT2G29350
4081_0:0018a1,3702_0:00206f,882875at3193,LOC101267296,AT2G29290
4081_0:001df0,3702_0:00206f,882875at3193,LOC101267590,AT2G29290
4081_0:00257e,3702_0:00206f,882875at3193,LOC101263402,AT2G29290
4081_0:003567,3702_0:00206f,882875at3193,LOC101258959,AT2G29290
4081_0:003595,3702_0:00206f,882875at3193,LOC101246937,AT2G29290
4081_0:00361c,3702_0:00206f,882875at3193,LOC101246642,AT2G29290
4081_0:004c36,3702_0:00206f,882875at3193,LOC101251506,AT2G29290
4081_0:004c5c,3702_0:00206f,882875at3193,LOC101254516,AT2G29290
4081_0:0053fe,3702_0:00206f,882875at3193,LOC101265978,AT2G29290
4081_0:0018a1,3702_0:0025f6,882875at3193,LOC101267296,AT2G29150
4081_0:001df0,3702_0:0025f6,882875at3193,LOC101267590,AT2G29150
4081_0:00257e,3702_0:0025f6,882875at3193,LOC101263402,AT2G29150
4081_0:003567,3702_0:0025f6,882875at3193,LOC101258959,AT2G29150
4081_0:003595,3702_0:0025f6,882875at3193,LOC101246937,AT2G29150
4081_0:00361c,3702_0:0025f6,882875at3193,LOC101246642,AT2G29150
4081_0:004c36,3702_0:0025f6,882875at3193,LOC101251506,AT2G29150
4081_0:004c5c,3702_0:0025f6,882875at3193,LOC101254516,AT2G29150
4081_0:0053fe,3702_0:0025f6,882875at3193,LOC101265978,AT2G29150
4081_0:0018a1,3702_0:0028f7,882875at3193,LOC101267296,AT2G29260
4081_0:001df0,3702_0:0028f7,882875at3193,LOC101267590,AT2G29260
4081_0:00257e,3702_0:0028f7,882875at3193,LOC101263402,AT2G29260
4081_0:003567,3702_0:0028f7,882875at3193,LOC101258959,AT2G29260
4081_0:003595,3702_0:0028f7,882875at3193,LOC101246937,AT2G29260
4081_0:00361c,3702_0:0028f7,882875at3193,LOC101246642,AT2G29260
4081_0:004c36,3702_0:0028f7,882875at3193,LOC101251506,AT2G29260
4081_0:004c5c,3702_0:0028f7,882875at3193,LOC101254516,AT2G29260
4081_0:0053fe,3702_0:0028f7,882875at3193,LOC101265978,AT2G29260
4081_0:0018a1,3702_0:0064d8,882875at3193,LOC101267296,AT5G06060
4081_0:001df0,3702_0:0064d8,882875at3193,LOC101267590,AT5G06060
4081_0:00257e,3702_0:0064d8,882875at3193,LOC101263402,AT5G06060
4081_0:003567,3702_0:0064d8,882875at3193,LOC101258959,AT5G06060
4081_0:003595,3702_0:0064d8,882875at3193,LOC101246937,AT5G06060
4081_0:00361c,3702_0:0064d8,882875at3193,LOC101246642,AT5G06060
4081_0:004c36,3702_0:0064d8,882875at3193,LOC101251506,AT5G06060
4081_0:004c5c,3702_0:0064d8,882875at3193,LOC101254516,AT5G06060
4081_0:0053fe,3702_0:0064d8,882875at3193,LOC101265978,AT5G06060
4081_0:000cc6,3702_0:005852,882879at3193,LOC101264879,AT5G14700
4081_0:0011ea,3702_0:005852,882879at3193,LOC101252135,AT5G14700
4081_0:003df7,3702_0:005669,882882at3193,LOC101247932,AT5G57830
4081_0:00559d,3702_0:005669,882882at3193,LOC101253960,AT5G57830
4081_0:00336e,3702_0:000824,882887at3193,LOC101250896,AT1G47278
4081_0:00599f,3702_0:000824,882887at3193,LOC101256839,AT1G47278
4081_0:002768,3702_0:001187,882889at3193,LOC101259835,AT1G77090
4081_0:000969,3702_0:003517,882890at3193,LOC101245104,AT3G51370
4081_0:00149d,3702_0:003517,882890at3193,LOC101244247,AT3G51370
4081_0:001f63,3702_0:003517,882890at3193,LOC101267684,AT3G51370
4081_0:002aae,3702_0:003517,882890at3193,LOC101255694,AT3G51370
4081_0:00491b,3702_0:003517,882890at3193,LOC101264664,AT3G51370
4081_0:0050c5,3702_0:003517,882890at3193,LOC101251533,AT3G51370
4081_0:0054a4,3702_0:003517,882890at3193,LOC101244427,AT3G51370
4081_0:000969,3702_0:003b28,882890at3193,LOC101245104,AT3G55050
4081_0:00149d,3702_0:003b28,882890at3193,LOC101244247,AT3G55050
4081_0:001f63,3702_0:003b28,882890at3193,LOC101267684,AT3G55050
4081_0:002aae,3702_0:003b28,882890at3193,LOC101255694,AT3G55050
4081_0:00491b,3702_0:003b28,882890at3193,LOC101264664,AT3G55050
4081_0:0050c5,3702_0:003b28,882890at3193,LOC101251533,AT3G55050
4081_0:0054a4,3702_0:003b28,882890at3193,LOC101244427,AT3G55050
4081_0:000969,3702_0:003cb4,882890at3193,LOC101245104,AT3G12620
4081_0:00149d,3702_0:003cb4,882890at3193,LOC101244247,AT3G12620
4081_0:001f63,3702_0:003cb4,882890at3193,LOC101267684,AT3G12620
4081_0:002aae,3702_0:003cb4,882890at3193,LOC101255694,AT3G12620
4081_0:00491b,3702_0:003cb4,882890at3193,LOC101264664,AT3G12620
4081_0:0050c5,3702_0:003cb4,882890at3193,LOC101251533,AT3G12620
4081_0:0054a4,3702_0:003cb4,882890at3193,LOC101244427,AT3G12620
4081_0:000969,3702_0:003fa5,882890at3193,LOC101245104,AT3G17090
4081_0:00149d,3702_0:003fa5,882890at3193,LOC101244247,AT3G17090
4081_0:001f63,3702_0:003fa5,882890at3193,LOC101267684,AT3G17090
4081_0:002aae,3702_0:003fa5,882890at3193,LOC101255694,AT3G17090
4081_0:00491b,3702_0:003fa5,882890at3193,LOC101264664,AT3G17090
4081_0:0050c5,3702_0:003fa5,882890at3193,LOC101251533,AT3G17090
4081_0:0054a4,3702_0:003fa5,882890at3193,LOC101244427,AT3G17090
4081_0:000969,3702_0:004d29,882890at3193,LOC101245104,AT4G38520
4081_0:00149d,3702_0:004d29,882890at3193,LOC101244247,AT4G38520
4081_0:001f63,3702_0:004d29,882890at3193,LOC101267684,AT4G38520
4081_0:002aae,3702_0:004d29,882890at3193,LOC101255694,AT4G38520
4081_0:00491b,3702_0:004d29,882890at3193,LOC101264664,AT4G38520
4081_0:0050c5,3702_0:004d29,882890at3193,LOC101251533,AT4G38520
4081_0:0054a4,3702_0:004d29,882890at3193,LOC101244427,AT4G38520
4081_0:000969,3702_0:0068c4,882890at3193,LOC101245104,AT5G02760
4081_0:00149d,3702_0:0068c4,882890at3193,LOC101244247,AT5G02760
4081_0:001f63,3702_0:0068c4,882890at3193,LOC101267684,AT5G02760
4081_0:002aae,3702_0:0068c4,882890at3193,LOC101255694,AT5G02760
4081_0:00491b,3702_0:0068c4,882890at3193,LOC101264664,AT5G02760
4081_0:0050c5,3702_0:0068c4,882890at3193,LOC101251533,AT5G02760
4081_0:0054a4,3702_0:0068c4,882890at3193,LOC101244427,AT5G02760
4081_0:002bf5,3702_0:0011ff,882891at3193,LOC101258750,AT1G29150
4081_0:00609d,3702_0:0005db,882892at3193,LOC101261990,AT1G78770
4081_0:003edc,3702_0:0043c8,882902at3193,LOC101266238,AT4G29520
4081_0:0026bd,3702_0:00051b,882905at3193,LOC101246628,AT1G76570
4081_0:001828,3702_0:000f87,882912at3193,LOC101252268,AT1G16180
4081_0:003432,3702_0:000f87,882912at3193,LOC101264433,AT1G16180
4081_0:001828,3702_0:00336c,882912at3193,LOC101252268,AT3G06170
4081_0:003432,3702_0:00336c,882912at3193,LOC101264433,AT3G06170
4081_0:001c60,3702_0:000617,882920at3193,LOC101265218,AT1G48760
4081_0:000106,3702_0:003256,882924at3193,LOC101264767,AT3G19630
4081_0:002cab,3702_0:002a3a,882928at3193,LOC101256382,AT2G31970
4081_0:001dfc,3702_0:003ee5,882929at3193,LOC778272,AT3G47450
4081_0:001d32,3702_0:004669,882939at3193,LOC101244758,AT4G22660
4081_0:000f59,3702_0:00615f,882944at3193,LOC101244636,AT5G45950
4081_0:00441a,3702_0:005a1a,882945at3193,LOC101260364,AT5G11840
4081_0:000afe,3702_0:000b7c,882946at3193,LOC101245575,AT1G30320
4081_0:002cdf,3702_0:000b7c,882946at3193,LOC101262111,AT1G30320
4081_0:0045b9,3702_0:000b7c,882946at3193,LOC101243914,AT1G30320
4081_0:000afe,3702_0:00186c,882946at3193,LOC101245575,AT1G67590
4081_0:002cdf,3702_0:00186c,882946at3193,LOC101262111,AT1G67590
4081_0:0045b9,3702_0:00186c,882946at3193,LOC101243914,AT1G67590
4081_0:000afe,3702_0:00238c,882946at3193,LOC101245575,AT2G02170
4081_0:002cdf,3702_0:00238c,882946at3193,LOC101262111,AT2G02170
4081_0:0045b9,3702_0:00238c,882946at3193,LOC101243914,AT2G02170
4081_0:001e6c,3702_0:0003ea,882952at3193,LOC101259731,AT1G63340
4081_0:002a6f,3702_0:0003ea,882952at3193,LOC101266942,AT1G63340
4081_0:002b66,3702_0:0003ea,882952at3193,LOC101267238,AT1G63340
4081_0:00341f,3702_0:0003ea,882952at3193,LOC101254810,AT1G63340
4081_0:001e6c,3702_0:000ac9,882952at3193,LOC101259731,AT1G62620
4081_0:002a6f,3702_0:000ac9,882952at3193,LOC101266942,AT1G62620
4081_0:002b66,3702_0:000ac9,882952at3193,LOC101267238,AT1G62620
4081_0:00341f,3702_0:000ac9,882952at3193,LOC101254810,AT1G62620
4081_0:001e6c,3702_0:000ad3,882952at3193,LOC101259731,AT1G63370
4081_0:002a6f,3702_0:000ad3,882952at3193,LOC101266942,AT1G63370
4081_0:002b66,3702_0:000ad3,882952at3193,LOC101267238,AT1G63370
4081_0:00341f,3702_0:000ad3,882952at3193,LOC101254810,AT1G63370
4081_0:001e6c,3702_0:000d9f,882952at3193,LOC101259731,AT1G62580
4081_0:002a6f,3702_0:000d9f,882952at3193,LOC101266942,AT1G62580
4081_0:002b66,3702_0:000d9f,882952at3193,LOC101267238,AT1G62580
4081_0:00341f,3702_0:000d9f,882952at3193,LOC101254810,AT1G62580
4081_0:001e6c,3702_0:0011ca,882952at3193,LOC101259731,AT1G12200
4081_0:002a6f,3702_0:0011ca,882952at3193,LOC101266942,AT1G12200
4081_0:002b66,3702_0:0011ca,882952at3193,LOC101267238,AT1G12200
4081_0:00341f,3702_0:0011ca,882952at3193,LOC101254810,AT1G12200
4081_0:001e6c,3702_0:00173a,882952at3193,LOC101259731,AT1G62600
4081_0:002a6f,3702_0:00173a,882952at3193,LOC101266942,AT1G62600
4081_0:002b66,3702_0:00173a,882952at3193,LOC101267238,AT1G62600
4081_0:00341f,3702_0:00173a,882952at3193,LOC101254810,AT1G62600
4081_0:001e6c,3702_0:0017a8,882952at3193,LOC101259731,AT1G63390
4081_0:002a6f,3702_0:0017a8,882952at3193,LOC101266942,AT1G63390
4081_0:002b66,3702_0:0017a8,882952at3193,LOC101267238,AT1G63390
4081_0:00341f,3702_0:0017a8,882952at3193,LOC101254810,AT1G63390
